ZA_ZAPIS_ID,ZA_RO_ROK,ZA_DZ_DZIAL1_ID,DZ_NAZWA,ZA_TYTUL,ZA_TYTUL_CALOSCI,ZA_TE_TEATR_ID,TE_NAZWA,ZA_OPIS_WSPOLTWORCOW,ZA_NAZWA_ADAPT_DZIELA,ZA_OPIS_ADAPT_DZIELA,ZA_ADNOTACJE
166122,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Kubuś fatalista. Prem. 1992,,6402,"Krakowski Teatr Scena Stu (do 1997: Teatr ""Stu"")",Tł. Tadeusz Boy-Żeleński. Reż. Zbigniew Zapasiewicz,,,
166123,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Hitler - Stalin. Prem. 1992,,6402,"Krakowski Teatr Scena Stu (do 1997: Teatr ""Stu"")",Reż. aut.,,,
166129,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Wśród nocnej ciszy. Widowisko szopkowe. Prem. 1992,,851,"Teatr Lalki i Maski ""Groteska""",Sc. i reż. Zofia Mikulska,,,
166130,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Podróże Pinokia. Prem. 1992,,851,"Teatr Lalki i Maski ""Groteska""","Reż. Małgorzata Brożonowicz-Sienkiewicz, Włodzimierz Jasiński",,Wg pow. Carla Collodiego,
166137,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Dedykowane Jałcie. Wiersze Josifa Brodskiego. Prem. 1992,,851,"Teatr Lalki i Maski ""Groteska""","Reż. Zofia Jaremowa, Włodzimierz Jasiński",,,
166139,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Miss baśni. Prem. 1992,,246,Teatr im. Heleny Modrzejewskiej (do 1999: Centrum Sztuki - Teatr Dramatyczny),Reż. aut.,,,
166141,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Zdrady miłosne. Prem. 1992,,908,Państwowa Wyższa Szkoła Teatralna im. L. Solskiego,Tł. Tadeusz Boy-Żeleński. Reż. Robert Czechowski,,,
166171,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Człowiek z La Manczy. Prem. 1992,,852,Teatr im. J. Osterwy,Tł. Antoni Marianowicz i Janusz Minkiewicz. Reż. Andrzej Rozhin,,,
166175,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Pinokio. Prem. 1992,,853,Teatr im. H.Ch. Andersena (dawniej Teatr Lalki i Aktora im. H.Ch. Andersena),Reż. Andrzej Ludwik Jóźwicki,,,
166183,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Johannes doktor Faust.Prem. 1992,,853,Teatr im. H.Ch. Andersena (dawniej Teatr Lalki i Aktora im. H.Ch. Andersena),Tł. i reż. Włodzimierz Fełenczak,,,
166188,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Koziołek Matołek. Prem. 1992,,853,Teatr im. H.Ch. Andersena (dawniej Teatr Lalki i Aktora im. H.Ch. Andersena),Adapt. i reż. Zdzisław Rej,,,
166382,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Jak królewna w zgadywanki grała. Prem. 1992,,865,Teatr Lalki i Aktora*,Tł. Józef Waczków. Adapt. i reż. Wojciech Olejnik,,,
166385,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Czupurek. Prem. 1992,,854,Teatr im. S. Jaracza,Reż. Waldemar Wolański,,,
166386,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Droga do Mekki. Prem. 1992,,854,Teatr im. S. Jaracza,Tł. Małgorzta Semil. Reż. Tadeusz Junak,,,
166391,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Wieczór tzrech króli. Prem. 1992,,858,Teatr Nowy im. K. Dejmka (do 2008: Teatr Nowy),Tł. Stanisław Dygat. Reż. Remigiusz Caban,,,
166394,1992,449,"Teatry od 1945 r. (omówienia, repertuar)","Don Juan, czyli Kamienny Gość. Prem. 1992",,858,Teatr Nowy im. K. Dejmka (do 2008: Teatr Nowy),Tł. Tadeusz Boy-Żeleński. Reż. Robert Cantarella,,,
166400,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Pastorałka. Prem. 1992,,858,Teatr Nowy im. K. Dejmka (do 2008: Teatr Nowy),Reż. Barbara Fijewska,,,
166480,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Sakramencka ulewa. Prem. 1992,,858,Teatr Nowy im. K. Dejmka (do 2008: Teatr Nowy),Reż. Dariusz Wiktorowicz,,,
166485,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Tutam. Prem. 1992,,859,Teatr Powszechny,Reż. Jacek Orłowski,,,
166487,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Karmaniola. Prem. 1992,,859,Teatr Powszechny,Reż. Marek Sikora,,,
166488,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Moralność pani Dulskiej. Prem. 1992,,859,Teatr Powszechny,Reż. Ewa Mirowska,,,
166489,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Bajki samograjki. Prem. 1992,,859,Teatr Powszechny,Reż. Henryk Adamek,,,
166493,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Ania z Zielonego Wzgórza. Prem. 1992,,859,Teatr Powszechny,"Tł. Róża Bernsteinowa. Adapt. Henryka Królikowska, Maciej Wojtyszko. Reż. Maciej Korwin",,,
166551,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Miłość i gniew. Prem. 1992,,859,Teatr Powszechny,Tł. Wacława Komarnicka i Krystyna Tarnowska. Reż. Jerzy Scheybal,,,
166552,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Kurs mistrzowski. Prem. 1992,,860,Teatr Studyjny '83 im. J. Tuwima,Tł. Elzbieta Jasińska. Reż. Tadeusz Junak,,,
166554,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Niezwykłe przygody Pana Kleksa. Prem. 1992,,860,Teatr Studyjny '83 im. J. Tuwima,Reż. Konrad Szachnowski,,,
166556,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Architekt i cesarz Asyrii. Prem. 1992,,860,Teatr Studyjny '83 im. J. Tuwima,Tł. i reż. Piotr Bikont,,,
166558,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Róbmy to razem. Prem. 1992,,863,"Teatr Lalek ""Arlekin""",Reż. aut.,,,
166560,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Wielka draka o drogowych znakach. Prem. 1992,,863,"Teatr Lalek ""Arlekin""",Reż. Joanna i Jerzy Stasiewiczowie,,,
166561,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Przekładaniec bajkowy. Prem. 1992,,863,"Teatr Lalek ""Arlekin""",Reż. aut.,,Wg wierszy Wiery Badalskiej,
166563,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Dom. Prem. 1992,,863,"Teatr Lalek ""Arlekin""",Reż. aut.,,,
166568,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Johannes doktor Faust. Don Juan. Prem. 1992,,862,"Teatr Lalek ""Pinokio""","Tł. Jadwiga Bukowska, Krystyna Wnukowa. Reż. Stanisław Ochmański",,Anonimowe teksty lalkarzy czeskich,
166724,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Historia damy kameliowej. Prem. 1992,,866,Teatr im. S. Jaracza,Tł. Stanisław Brucz. Adapt. i reż. Bogusława Czosnowska,,,
166735,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Zejście aktora. Prem. 1992,,866,Teatr im. S. Jaracza,Tł. Jan Błoński. Reż. Janusz Kozłowski,,,
166749,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Babel. Prem. 1992,,3404,Fundacja Sztuki Pantomima Olsztyńska,Reż. Eugeniusz Ozga,,Wg pam. Cesare Pavese,
166751,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Księżyc nad Colorado. Prem. 1992,,867,Olsztyński Teatr Lalek,Reż. Mieczysław Abramowski,,,
166752,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Opowieści betlejemskie. Prem. 1992,,867,Olsztyński Teatr Lalek,Reż. aut.,,,
166760,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Arlekinada. Prem. 1992,,868,Teatr im. J. Kochanowskiego,Tł. Józef Brodzki. Reż. Agnieszka Glińska,,,
166762,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Kordian. Prem. 1992,,868,Teatr im. J. Kochanowskiego,Reż. Jarosław Ostaszkiewicz,,,
166766,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Benefis. Prem. 1992,,868,Teatr im. J. Kochanowskiego,Tł. Artur Sandauer. Reż. Dagmara Foniok,,"Wg szt. ""Łabędzia pieśń""",
166798,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Król malowany. Prem. 1992,,869,Opolski Teatr Lalki i Aktora im. A. Smolki (do 1993: Scena Lalkowa Teatru im. J. Kochanowskiego),Reż. Leszek Czarnota,,Wg baśni Hansa Christiana Andersena,
166799,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Pastorałki. Prem. 1992,,869,Opolski Teatr Lalki i Aktora im. A. Smolki (do 1993: Scena Lalkowa Teatru im. J. Kochanowskiego),Reż. Krystian Kobyłka,,,
166800,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Dziady. Prem. 1992,,342,Teatr Dramatyczny im. J. Szaniawskiego,Reż. Marek Mokrowiecki,,,
166801,1992,449,"Teatry od 1945 r. (omówienia, repertuar)","Stachuriada. Chodź człowieku, coś ci powiem. Prem. 1992",,342,Teatr Dramatyczny im. J. Szaniawskiego,Reż. Marek Mokrowiecki,,,
166803,1992,449,"Teatry od 1945 r. (omówienia, repertuar)","Czapa, czyli śmierć na raty. Prem. 1992",,342,Teatr Dramatyczny im. J. Szaniawskiego,Reż. Jerzy Kołodziejczyk,,,
166806,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Piękna Lucynda. Prem. 1992,,84,Teatr Nowy im. T. Łomnickiego (do 2002: Teatr Nowy),Reż. Eugeniusz Korin,,"Wg szt. Józefa Bielawskiego "" Natręci""",
158567,1991,449,"Teatry od 1945 r. (omówienia, repertuar)",Ogrody. Prem. 1991,,949,"Teatr ""Provisorium""","Reż. Janusz Opryński, Andrzej Mathiasz",,,
167196,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Mein Kampf. Prem. 1992,,84,Teatr Nowy im. T. Łomnickiego (do 2002: Teatr Nowy),Tł. Danuta Żmij-Żmijewska. Reż. Krzysztof Nazar,,,
167198,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Romanca. Prem. 1992,,84,Teatr Nowy im. T. Łomnickiego (do 2002: Teatr Nowy),Reż. aut.,,,
167212,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Marmur. Prem. 1992,,84,Teatr Nowy im. T. Łomnickiego (do 2002: Teatr Nowy),Tł. Jan Gondowicz,,,
167213,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Wróżby Kumaka. Prem. 1992,,84,Teatr Nowy im. T. Łomnickiego (do 2002: Teatr Nowy),Tł. Sławomir Błaut,,,
158992,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Chodzi Turoń paszczą kłapie. Prem. 1992,,803,Teatr Dzieci Zagłębia im. Jana Dormana (do roku 1996: Teatr Dzieci Zagłębia),Reż. Marek Gołębiowski,,,
158996,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Karuzela z bajkami. Prem. 1992,,803,Teatr Dzieci Zagłębia im. Jana Dormana (do roku 1996: Teatr Dzieci Zagłębia),Reż. aut.,,,
158999,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Trzewiczki Andersena. Prem. 1992,,803,Teatr Dzieci Zagłębia im. Jana Dormana (do roku 1996: Teatr Dzieci Zagłębia),Reż. aut.,,,
159000,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Śluby panieńskie. Prem. 1992,,21,Teatr Dramatyczny im. A. Węgierki,Reż. Tomasz Grochoczyński,,,
159002,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Białe małżeństwo. Prem. 1992,,21,Teatr Dramatyczny im. A. Węgierki,Reż. Andrzej Jakimiec,,,
159004,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Stalowe magnolie. Prem. 1992,,21,Teatr Dramatyczny im. A. Węgierki,Tł. Catherine Peebels i Andrzej Jakimiec. Reż. Jean Korf,,,
159024,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Z powodu mokrego śniegu. Prem. 1992,,21,Teatr Dramatyczny im. A. Węgierki,"Tł. Witold Mikucewicz. Adapt. Wankarem Nikiforowicz, Walery Rajewski. Reż. Walery Rajewski",,"Wg. ""Zapisków z podziemia""",
159039,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Zapiski oficera Armii Czerwonej. Prem. 1992,,21,Teatr Dramatyczny im. A. Węgierki,Adapt. i reż. Andrzej Jakimiec,,,
159040,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Nienawidzę. Prem. 1992,,21,Teatr Dramatyczny im. A. Węgierki,Reż. Jerzy Hutek,,,
159041,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Opowiem wam o Ester. Prem. 1992,,21,Teatr Dramatyczny im. A. Węgierki,Adapt. i reż. Miro Andrzejewski,,,
159042,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Polowanie na karaluchy. Prem. 1992,,21,Teatr Dramatyczny im. A. Węgierki,Reż. Jan Różewicz,,,
159043,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Spotkania przy choince. Prem. 1992,,824,Białostocki Teatr Lalek,Sc. i reż. Wojciech Kobrzyński,,,
159045,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Baśń o dwóch nieustraszonych rycerzach. Prem. 1992,,824,Białostocki Teatr Lalek,Reż. Joanna Piekarska,,,
159048,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Gdy się Chrystus rodzi. Prem. 1992,,41,Teatr Polski,Sc. i reż.: Wojciech Jesionka,,,
159049,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Bawimy się w Rumcajsa. Prem. 1992,,41,Teatr Polski,Reż. Stanisław Nosowicz,,,
159050,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Strip tease. Prem. 1992,,41,Teatr Polski,Reż. Robert Kuźniar,,,
159051,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Sie kochamy. Prem. 1992,,41,Teatr Polski,Tł. Adam Tarn. Reż. Stanisław Nosowicz,,,
159052,1992,449,"Teatry od 1945 r. (omówienia, repertuar)","Dzień, w którym porwano papieża. Prem. 1992",,41,Teatr Polski,Tł. Danuta Żmij-Zielińska i Stanisław Zieliński. Reż. Karol Gutmann,,,
159382,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Pory roku. Prem. 1992,,827,"Teatr Lalek ""Banialuka"" im. Jerzego Zitzmana w Bielsku-Białej (d. Ośrodek Teatralny ""Banialuka"")",Reż. Andrzej Łabiniec,,Wg. Hansa Christiana Andersena i Antonio Vivaldiego,
159385,1992,449,"Teatry od 1945 r. (omówienia, repertuar)","Państwowy złodziej, czyli spółka z o.o. Prem. 1992",,42,Teatr Polski im. Hieronima Konieczki (do  2000: Teatr Polski),Tł. i reż. Ewa Grabowska,,,
159406,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Śluby panieńskie. Prem. 1992,,42,Teatr Polski im. Hieronima Konieczki (do  2000: Teatr Polski),Reż. Józef Fryźlewicz,,,
159423,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Ballada o Kasi i drzewie. Prem. 1992,,42,Teatr Polski im. Hieronima Konieczki (do  2000: Teatr Polski),Reż. Maciej Stawujak,,,
159439,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Dzień dobry i do widzenia. Prem. 1992,,42,Teatr Polski im. Hieronima Konieczki (do  2000: Teatr Polski),Tł. Małgorzata Semil. Reż. Janusz Zilli,,,
159465,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Magia. Prem. 1992,,42,Teatr Polski im. Hieronima Konieczki (do  2000: Teatr Polski),Tł. Wilam Horzyca. Adapt. i reż. Przemysław Basiński,,,
159466,1992,449,"Teatry od 1945 r. (omówienia, repertuar)","My, dzieci z dworca ZOO. Prem. 1992",,42,Teatr Polski im. Hieronima Konieczki (do  2000: Teatr Polski),Tł. Ryszard Turczyn. Reż. Leszek Polessa,,,
159884,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Kubuś Fatalista i jego pan. Prem. 1992,,42,Teatr Polski im. Hieronima Konieczki (do  2000: Teatr Polski),,,,
159899,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Ofery. Prem. 1992,,42,Teatr Polski im. Hieronima Konieczki (do  2000: Teatr Polski),Tł. Jacek Stanisław Buras. Reż. Józef Fryźlewicz,,,
159901,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Monachomachia. Prem. 1992,,43,Teatr Rozrywki,Sc. Bogdan Rudnicki. Reż. Jerzy Zoń,,,
159903,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Złota różdżka (Wierszyki zastraszające dla dzieci). Prem. 1992,,43,Teatr Rozrywki,"Tł. Andrzej Nowicki, Robert Stiller, Julian Tuwim. Sc. i reż. Jerzy Bielunas",,"Aut. tekstów: Władysław Bełza, Stanisław Jachowicz, Heinrich Hoffmann, H.S.Leigh, Detlev von Liliencron, Fiodor Sołogub, Wacław Szymanowski",
159932,1991,7674,Niemcy (teatr polski za granicą) - repertuar,Koniec przytułku,,2962,Teatr Kreatur Andrzeja Worońca (Worona),,,,
159982,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Świętoszek. Prem. 1992,,44,Teatr Dramatyczny im. A. Mickiewicza (do 1993: Państwowy Teatr Dramatyczny im. Adama Mickiewicza),Tł. Joanna Arnold. Reż. Alicja Choińska,,,
160019,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Czupurek. Prem. 1992,,44,Teatr Dramatyczny im. A. Mickiewicza (do 1993: Państwowy Teatr Dramatyczny im. Adama Mickiewicza),Reż. Tomasz Szymański,,,
160022,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Fizycy. Prem. 1992,,44,Teatr Dramatyczny im. A. Mickiewicza (do 1993: Państwowy Teatr Dramatyczny im. Adama Mickiewicza),Tł. Irena Krzywicka i Jan Garewicz. Reż. Ryszard Krzyszycha,,,
160031,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Piosenka jest dobra na wszystko. Prem. 1992,,44,Teatr Dramatyczny im. A. Mickiewicza (do 1993: Państwowy Teatr Dramatyczny im. Adama Mickiewicza),Sc. i reż.: Alicja Choińska,,,
160042,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Zapiski krasnoarmiejca. Prem. 1992,,44,Teatr Dramatyczny im. A. Mickiewicza (do 1993: Państwowy Teatr Dramatyczny im. Adama Mickiewicza),Adapt. i reż. Ryszard Krzyszycha,,"Wg. pow. ""Zapiski oficera Armii Czerwonej""",
160068,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Kolędnicy. Prem. 1992,,45,Teatr im. A. Sewruka (do 2007: Teatr Dramatyczny),Reż. aut.,,,
160448,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Każdy kocha Opalę. Prem. 1992,,45,Teatr im. A. Sewruka (do 2007: Teatr Dramatyczny),Tł. Janina Nehring. Reż. Wanda Laskowska,,,
160450,1991,7674,Niemcy (teatr polski za granicą) - repertuar,[Sklepy cynamonowe] Die Zimtlaeden,,2962,Teatr Kreatur Andrzeja Worońca (Worona),Reż. Andrzej Woron,,,
160453,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Guignol w tarapatach. Prem. 1992,,45,Teatr im. A. Sewruka (do 2007: Teatr Dramatyczny),Reż. Hilary Kurpanik,,,
160455,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Balladyna. Prem 1992,,45,Teatr im. A. Sewruka (do 2007: Teatr Dramatyczny),Reż. Józef Jasielski,,,
160458,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Krzesiwo. Prem. 1992,,45,Teatr im. A. Sewruka (do 2007: Teatr Dramatyczny),Reż. Ewa Kołogórska,,Wg baśni Hansa Christiana Andersena,
160459,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Dwoje na huśtawce. Prem. 1992,,45,Teatr im. A. Sewruka (do 2007: Teatr Dramatyczny),Tł. Małgorzata Semil i Karol Jakubowicz. Reż. Józef Jagielski,,,
167845,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Nawrócony w Jaffie. Prem. 1992,,102,Teatr Polski*,Adapt. i reż. Jan Buchwald,,,
167846,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Czarny piasek. Prem. 1992,,102,Teatr Polski*,Reż. Grzegorz Mrówczyński,,,
167847,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Bulawar czarownic. Prem. 1992,,2343,Teatr Animacji (do 1990: Poznański Teatr Lalki i Aktora),,,,
167848,1992,449,"Teatry od 1945 r. (omówienia, repertuar)","Hej kolęda, kolęda. Prem. 1992",,872,"Teatr Lalek ""Rabcio""",Sc. i reż. Ewa Marcinkówna,,,
167849,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",The fantasticks. Prem. 1992,,2081,Teatr Powszechny im. J. Kochanowskiego*,Tł. Kazimierz Piotrowski. Reż. Wojciech Kępczyński,,,
167850,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Pożarcie królewny Bluetki. Prem. 1992,,2081,Teatr Powszechny im. J. Kochanowskiego*,Reż. Emilian Kamiński,,,
167851,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Oni. Prem. 1992,,2081,Teatr Powszechny im. J. Kochanowskiego*,Re z. Jacek Zembrzuski,,,
167852,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",W małym dworku. Prem. 1992,,875,Teatr im. W. Siemaszkowej,Reż. Józef Skwark,,,
167853,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Świętoszek. Prem. 1992,,875,Teatr im. W. Siemaszkowej,Tł. Bohdan Korzeniewski. Reż. Józef Skwark,,,
167854,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Ósmy dzień tygodnia. Prem. 1992,,875,Teatr im. W. Siemaszkowej,Adapt. i reż. Jan Błeszczyński,,,
160490,1991,449,"Teatry od 1945 r. (omówienia, repertuar)",Bajki dla Potłuczonych. Prem. 1991,,3342,"Kabaret ""Potem""",,,,
167857,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Ręce... Prem. 1992,,876,"Teatr ""Maska"" (do 1999: Teatr Lalki i Aktora ""Kacperek"")",Reż. aut.,,,
167858,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Królewna i echo. Prem. 1992,,876,"Teatr ""Maska"" (do 1999: Teatr Lalki i Aktora ""Kacperek"")",Tł. Jan Puget. Reż. Maciej K. Tondera,,,
167861,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Cyrk Glumzia. Prem. 1992,,876,"Teatr ""Maska"" (do 1999: Teatr Lalki i Aktora ""Kacperek"")",Reż. Maciej K. Tondera,,,
167862,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Gdzie jest Mikołaj? Prem. 1992,,878,"Państwowy Teatr Lalki ""Tęcza""",Reż. aut.,,,
167911,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Śpiąca królewna. Prem. 1992,,879,Teatr Zagłębia,Reż. Zbigniew Leraczyk,,,
167913,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Balladyna. Prem. 1992,,879,Teatr Zagłębia,Reż. Mieczysław Górkiewicz,,,
167917,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Czarodziejski flet. Prem. 1992,,880,Teatr Polski*,Adapt. Krystyna Meissner. Reż. Tadeusz Wiśniewski,,Wg Wolfganga Amadeusza Mozarta,
167923,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Maciej Korbowa i Bellatrix. Prem. 1992,,881,Teatr Współczesny,Reż. Anna Augustynowicz,,,
167924,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Brel. Prem. 1992,,881,Teatr Współczesny,Tł. Wojciech Młynarski. Sc. Emilian Kamiński,,,
167929,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Dwustronne lustro: Coś w rodzaju miłości. Elegia dla starszej pani. Prem. 1992,,881,Teatr Współczesny,Tł. Małgorzta Semil. Reż. Piotr Bogusław Jędrzejczak,,,
167933,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Świniopas. Prem. 1992,,882,"Teatr Lalek ""Pleciuga""",Adapt. Jadwiga Żylińska. Reż. Krystyna Jakubczyk,,,
167935,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Zimowy gość. Prem. 1992,,882,"Teatr Lalek ""Pleciuga""",Reż. aut.,,,
167938,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Zorza. Prem. 1992,,883,Tarnowski Teatr im. L. Solskiego,Reż. Jacek Andrucki,,,
167939,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Czego nie widać. Prem. 1992,,883,Tarnowski Teatr im. L. Solskiego,"Tł. Małgorzata Semil, Karol Jakubowicz. Reż. Wanda Laskowska",,,
167941,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Przejście nad Niagarą. Prem. 1992,,883,Tarnowski Teatr im. L. Solskiego,Tł. Gustaw Koliński. Reż. Karol Wiśniewski,,,
167944,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Awers i rewers. Prem. 1992,,883,Tarnowski Teatr im. L. Solskiego,Reż. aut.,,Wg utworów Piotra Borowego i Stanisława Ignacego Witkiewicza,
167951,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Byk na dachu. Prem. 1992,,884,Teatr im. W. Horzycy,Tł. Irena Tuwim. Reż. Wojciech Kępczyński,,,
167953,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Historia żołnierza. Prem. 1992,,884,Teatr im. W. Horzycy,Tł. Julian Tuwim. Reż. Krystyna Meissner,,,
160765,1992,449,"Teatry od 1945 r. (omówienia, repertuar)",Antoniusz i Kleopatra. Prem. 1992,,46,"Teatr ""Wybrzeże""",Tł. Jerzy Limon i Władysław Zawistowski. Reż. Krzysztof Babicki,,,
